Rule ID,Source Sheet,Source Cell,Business Label Context,Workbook Formula,Cached Value,Implementation Status
WB_JIRA_MEP_CSV_TEMPLATE_M32,Jira MEP csv template,M32,Story | CloudOps & infrastructure handles theMEP install. This task is the customer tenant being provisioned & the actual software installed. Ensure that the customer install contains MEPand EPP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_O32,Jira MEP csv template,O32,Story | CloudOps & infrastructure handles theMEP install. This task is the customer tenant being provisioned & the actual software installed. Ensure that the customer install contains MEPand EPP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Q32,Jira MEP csv template,Q32,Story | CloudOps & infrastructure handles theMEP install. This task is the customer tenant being provisioned & the actual software installed. Ensure that the customer install contains MEPand EPP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_S32,Jira MEP csv template,S32,Story | CloudOps & infrastructure handles theMEP install. This task is the customer tenant being provisioned & the actual software installed. Ensure that the customer install contains MEPand EPP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Z32,Jira MEP csv template,Z32,Story | CloudOps & infrastructure handles theMEP install. This task is the customer tenant being provisioned & the actual software installed. Ensure that the customer install contains MEPand EPP.,"IFERROR(IF(TRIM(Table1[[#This Row],[Epic Name]])="""","""", _xlfn.XLOOKUP(Table1[[#This Row],[Epic Name]], Table1[Summary], Table1[Issue Type ID])), "" "")",1,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_B33,Jira MEP csv template,B33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,,32,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_C33,Jira MEP csv template,C33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IF(Schedule!B39=""Not Included - MEP Install"", ""Not Included - Register Tables/Functions & Connection Strings"", ""Register Tables/Functions & Connection Strings"")",Register Tables/Functions & Connection Strings,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_F33,Jira MEP csv template,F33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IF(Schedule!B39=""Not Included - MEP Install"", ""Not Included"", )",0,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_G33,Jira MEP csv template,G33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"Table1[[#This Row],[Original estimate (in hours)]]",0,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_I33,Jira MEP csv template,I33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_K33,Jira MEP csv template,K33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_M33,Jira MEP csv template,M33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_O33,Jira MEP csv template,O33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Q33,Jira MEP csv template,Q33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_S33,Jira MEP csv template,S33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Z33,Jira MEP csv template,Z33,Sub-task | This task is for the infrastructure consultant to register any tables and/or functions in MEP.,"IFERROR(IF(TRIM(Table1[[#This Row],[Epic Name]])="""","""", _xlfn.XLOOKUP(Table1[[#This Row],[Epic Name]], Table1[Summary], Table1[Issue Type ID])), "" "")",1,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_B34,Jira MEP csv template,B34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,,33,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_C34,Jira MEP csv template,C34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IF(Estimate!E7>0,""Ensure Language Text Files are Migrated"",""Not Included - Ensure Language Text Files are Migrated"")",Not Included - Ensure Language Text Files are Migrated,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_F34,Jira MEP csv template,F34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IF(Estimate!E7>0,,""Not Included"")",Not Included,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_G34,Jira MEP csv template,G34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"Table1[[#This Row],[Original estimate (in hours)]]",Not Included,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_I34,Jira MEP csv template,I34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_K34,Jira MEP csv template,K34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 31]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_M34,Jira MEP csv template,M34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 32]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_O34,Jira MEP csv template,O34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 33]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Q34,Jira MEP csv template,Q34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 34]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_S34,Jira MEP csv template,S34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary 35]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_Z34,Jira MEP csv template,Z34,Sub-task | This task is for the infrastructure consutlant to migrate any custom language text files from the customer's previous version of our product to the latest version as part of the upgrade process. | Not Included,"IFERROR(IF(TRIM(Table1[[#This Row],[Epic Name]])="""","""", _xlfn.XLOOKUP(Table1[[#This Row],[Epic Name]], Table1[Summary], Table1[Issue Type ID])), "" "")",1,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_B35,Jira MEP csv template,B35,"Sub-task | This task is for the infrastructure consultant to migrate the existing users/roles from the client's existing MEP solution to the new instance, where applicable. If coming from an older version, users/roles may have to be created manually. | Not Included",,34,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_C35,Jira MEP csv template,C35,"Sub-task | This task is for the infrastructure consultant to migrate the existing users/roles from the client's existing MEP solution to the new instance, where applicable. If coming from an older version, users/roles may have to be created manually. | Not Included","IF(Estimate!E8>0,""User/Role Migration"",""Not Included - User/Role Migration"")",Not Included - User/Role Migration,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_F35,Jira MEP csv template,F35,"Sub-task | This task is for the infrastructure consultant to migrate the existing users/roles from the client's existing MEP solution to the new instance, where applicable. If coming from an older version, users/roles may have to be created manually. | Not Included","IF(Estimate!E8>0,,""Not Included"")",Not Included,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_G35,Jira MEP csv template,G35,"Sub-task | This task is for the infrastructure consultant to migrate the existing users/roles from the client's existing MEP solution to the new instance, where applicable. If coming from an older version, users/roles may have to be created manually. | Not Included","Table1[[#This Row],[Original estimate (in hours)]]",Not Included,REPLACED_BY_JIRA_CSV_EXPORT
WB_JIRA_MEP_CSV_TEMPLATE_I35,Jira MEP csv template,I35,"Sub-task | This task is for the infrastructure consultant to migrate the existing users/roles from the client's existing MEP solution to the new instance, where applicable. If coming from an older version, users/roles may have to be created manually. | Not Included","IF(TRIM(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]])="""","""",
   _xlfn.XLOOKUP(Table1[[#This Row],[Outward issue link (Blocks) Issue Summary]],
           Table1[Summary],
           Table1[Issue Type ID])
)",,REPLACED_BY_JIRA_CSV_EXPORT
